ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1268,"","A medal from a Deltamon.
Rarity: ★★★","三頭龍獸的獎牌
稀有度：★★★","","델타몬 메달
레어리티 : ★★★","Eine Medaille von einem Deltamon.
Seltenheit: ★★★"
1269,"","A medal from a Tentomon.
Rarity: ★★","甲蟲獸的獎牌
稀有度：★★","","텐토몬 메달
레어리티 : ★★","Eine Medaille von einem Tentomon.
Seltenheit: ★★"
1270,"","A medal from a ToyAgumon.
Rarity: ★★","積木亞古獸的獎牌
稀有度：★★","","토이아구몬 메달
레어리티 : ★★","Eine Medaille von einem ToyAgumon.
Seltenheit: ★★"
1271,"","A medal from a Leopardmon.
Rarity: ★★★★★★","芳香獸的獎牌
稀有度：★★★★★★","","두프트몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Duftmon.
Seltenheit: ★★★★★★"
1272,"","A medal from a Leopardmon LM.
Rarity: ★★★★★★","芳香獸LM的獎牌
稀有度：★★★★★★","","두프트몬LM 메달
레어리티 : ★★★★★★","Eine Medaille von einem Duftmon LM.
Seltenheit: ★★★★★★"
1273,"","A medal from a Leopardmon X Anti-body.
Rarity: ★★★★★★","芳香獸X抗體的獎牌
稀有度：★★★★★★","","두프트몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Antikörper-Duftmon X.
Seltenheit: ★★★★★★"
1274,"","A medal from a Toucanmon.
Rarity: ★★★★★","大嘴獸的獎牌
稀有度：★★★★★","","통카몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Toucanmon.
Seltenheit: ★★★★★"
1275,"","A medal from a Tortomon.
Rarity: ★★★","陸龜獸的獎牌
稀有度：★★★","","토타몬 메달
레어리티 : ★★★","Eine Medaille von einem Tortomon.
Seltenheit: ★★★"
1276,"","A medal from a Dobermon.
Rarity: ★★★","杜賓犬獸的獎牌
稀有度：★★★","","도베르몬 메달
레어리티 : ★★★","Eine Medaille von einem Dobermon.
Seltenheit: ★★★"
1277,"","A medal from a Dokugumon.
Rarity: ★★","蜘蛛獸的獎牌
稀有度：★★","","스파이더몬 메달
레어리티 : ★★","Eine Medaille von einem Dokugumon.
Seltenheit: ★★"
1278,"","A medal from a Togemon.
Rarity: ★★★","仙人掌獸的獎牌
稀有度：★★★","","니드몬 메달
레어리티 : ★★★","Eine Medaille von einem Togemon.
Seltenheit: ★★★"
1279,"","A medal from a Tokomon.
Rarity: ★","迪哥獸的獎牌
稀有度：★","","토코몬 메달
레어리티 : ★","Eine Medaille von einem Tokomon.
Seltenheit: ★"
1280,"","A medal from a Dodomon.
Rarity: ★","多多獸的獎牌
稀有度：★","","도도몬 메달
레어리티 : ★","Eine Medaille von einem Dodomon.
Seltenheit: ★"
1281,"","A medal from a ShogunGekomon.
Rarity: ★★★★","怪蛙皇的獎牌
稀有度：★★★★","","왕개굴몬 메달
레어리티 : ★★★★","Eine Medaille von einem ShogunGekomon.
Seltenheit: ★★★★"
1282,"","A medal from a Dracmon.
Rarity: ★★","德古獸的獎牌
稀有度：★★","","드라큐몬 메달
레어리티 : ★★","Eine Medaille von einem Dracmon.
Seltenheit: ★★"
1283,"","A medal from a Drimogemon.
Rarity: ★★★","鑽地獸的獎牌
稀有度：★★★","","두리몬 메달
레어리티 : ★★★","Eine Medaille von einem Drimogemon.
Seltenheit: ★★★"
1284,"","A medal from a Dorimon.
Rarity: ★","多利獸的獎牌
稀有度：★","","도리몬 메달
레어리티 : ★","Eine Medaille von einem DoruGreymon.
Seltenheit: ★★★★"
1285,"","A medal from a Dorugamon.
Rarity: ★★★","多路加獸的獎牌
稀有度：★★★","","돌가몬 메달
레어리티 : ★★★","Eine Medaille von einem Dorugamon.
Seltenheit: ★★★"
1286,"","A medal from a DoruGreymon.
Rarity: ★★★★","多路龍獸的獎牌
稀有度：★★★★","","돌그레몬 메달
레어리티 : ★★★★","Eine Medaille von einem DoruGremon.
Seltenheit: ★★★★"
1287,"","A medal from a Dorugoramon.
Rarity: ★★★★★","多路戰龍獸的獎牌
稀有度：★★★★★","","돌고라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dorugoramon.
Seltenheit: ★★★★★"
1288,"","A medal from a Dorumon.
Rarity: ★★","多路獸的獎牌
稀有度：★★","","돌몬 메달
레어리티 : ★★","Eine Medaille von einem Dorumon.
Seltenheit: ★★"
1289,"","A medal from a Knightmon.
Rarity: ★★★★","騎士獸的獎牌
稀有度：★★★★","","나이트몬 메달
레어리티 : ★★★★","Eine Medaille von einem Knightmon.
Seltenheit: ★★★★"
1290,"","A medal from a Nanimon.
Rarity: ★★★","亞伯獸的獎牌
稀有度：★★★","","모야몬 메달
레어리티 : ★★★","Eine Medaille von einem Nanimon.
Seltenheit: ★★★"
1291,"","A medal from a Datamon.
Rarity: ★★★★","分子獸的獎牌
稀有度：★★★★","","데이터몬 메달
레어리티 : ★★★★","Eine Medaille von einem Datamon.
Seltenheit: ★★★★"
1292,"","A medal from an Agumon.
Rarity: ★★","偽亞古獸博士的獎牌
稀有度：★★","","가짜 아구몬 박사 메달
레어리티 : ★★","Eine Medaille von einem Agumon.
Seltenheit: ★★"
1293,"","A medal from a Nyaromon.
Rarity: ★","貓貓獸的獎牌
稀有度：★","","야옹몬 메달
레어리티 : ★","Eine Medaille von einem Nyaromon.
Seltenheit: ★"
1294,"","A medal from a Nyokimon.
Rarity: ★","豆苗獸的獎牌
稀有度：★","","새싹몬 메달
레어리티 : ★","Eine Medaille von einem Nyokimon.
Seltenheit: ★"
1295,"","A medal from a Numemon.
Rarity: ★★★","鼻涕獸的獎牌
稀有度：★★★","","워매몬 메달
레어리티 : ★★★","Eine Medaille von einem Numemon.
Seltenheit: ★★★"
1296,"","A medal from a Neemon.
Rarity: ★★","問答獸的獎牌
稀有度：★★","","네몬 메달
레어리티 : ★★","Eine Medaille von einem Neemon.
Seltenheit: ★★"
1297,"","A medal from a Nefertimon.
Rarity: ★★★★★","尼菲迪獸的獎牌
稀有度：★★★★★","","네페르티몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Nefertimon.
Seltenheit: ★★★★★"
1298,"","A medal from a Neptunemon.
Rarity: ★★★★★","尼普頓獸的獎牌
稀有度：★★★★★","","넵튠몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Neptunemon.
Seltenheit: ★★★★★"
1299,"","A medal from a Birdramon.
Rarity: ★★★","巴多拉獸的獎牌
稀有度：★★★","","버드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Birdramon.
Seltenheit: ★★★"
1300,"","A medal from a HiAndromon.
Rarity: ★★★★★","高級安杜路獸的獎牌
稀有度：★★★★★","","하이안드로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem HiAndromon.
Seltenheit: ★★★★★"
1301,"","A medal from a Baihumon.
Rarity: ★★★★★","白虎獸的獎牌
稀有度：★★★★★","","백호몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Baihumon.
Seltenheit: ★★★★★"
1302,"","A medal from a Paildramon.
Rarity: ★★★★","機甲龍獸的獎牌
稀有度：★★★★","","파일드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Paildramon.
Seltenheit: ★★★★"
1303,"","A medal from a Tapirmon.
Rarity: ★★","食夢獸的獎牌
稀有度：★★","","테이파몬 메달
레어리티 : ★★","Eine Medaille von einem Tapirmon.
Seltenheit: ★★"
1304,"","A medal from a Pagumon.
Rarity: ★","柏古獸的獎牌
稀有度：★","","퍼그몬 메달
레어리티 : ★","Eine Medaille von einem Pagumon.
Seltenheit: ★"
1305,"","A medal from a Hagurumon.
Rarity: ★★","齒輪獸的獎牌
稀有度：★★","","톱니몬 메달
레어리티 : ★★","Eine Medaille von einem Hagurumon.
Seltenheit: ★★"
1306,"","A medal from a Bakemon.
Rarity: ★★★","猛鬼獸的獎牌
稀有度：★★★","","고스몬 메달
레어리티 : ★★★","Eine Medaille von einem Bakemon.
Seltenheit: ★★★"
1307,"","A medal from a Pajiramon.
Rarity: ★★★★","白羊獸的獎牌
稀有度：★★★★","","파지라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Pajiramon.
Seltenheit: ★★★★"
1308,"","A medal from a Bastemon.
Rarity: ★★★★","巴斯迪獸的獎牌
稀有度：★★★★","","바스테몬 메달
레어리티 : ★★★★","Eine Medaille von einem Beastmon.
Seltenheit: ★★★★"
1309,"","A medal from a Patamon.
Rarity: ★★","巴達獸的獎牌
稀有度：★★","","파닥몬 메달
레어리티 : ★★","Eine Medaille von einem Patamon.
Seltenheit: ★★"
1310,"","A medal from a Bacchusmon.
Rarity: ★★★★★","巴克科斯獸的獎牌
稀有度：★★★★★","","바커스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Bacchusmon.
Seltenheit: ★★★★★"
1311,"","A medal from a Hackmon.
Rarity: ★★","哈克獸的獎牌
稀有度：★★","","헉몬 메달
레어리티 : ★★","Eine Medaille von einem Hackmon.
Seltenheit: ★★"
1312,"","A medal from a Budmon.
Rarity: ★","花蕾獸的獎牌
稀有度：★","","버드몬 메달
레어리티 : ★","Eine Medaille von einem Budmon.
Seltenheit: ★"
1313,"","A medal from a Honeybeemon.
Rarity: ★★★★★","蜜蜂獸的獎牌
稀有度：★★★★★","","하니몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Honeybeemon.
Seltenheit: ★★★★★"
1314,"","A medal from an Apemon.
Rarity: ★★★","猿人獸的獎牌
稀有度：★★★","","에이프몬 메달
레어리티 : ★★★","Eine Medaille von einem Apemon.
Seltenheit: ★★★"
1315,"","A medal from a Babamon.
Rarity: ★★★★★","婆婆獸的獎牌
稀有度：★★★★★","","할매몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Babamon.
Seltenheit: ★★★★★"
1316,"","A medal from a Pabumon.
Rarity: ★","泡沫獸的獎牌
稀有度：★","","뽀글몬 메달
레어리티 : ★","Eine Medaille von einem Pabumon.
Seltenheit: ★"
1317,"","A medal from a Barbamon.
Rarity: ★★★★★","巴爾巴獸的獎牌
稀有度：★★★★★","","발바몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Barbamon.
Seltenheit: ★★★★★"
1318,"","A medal from a Palmon.
Rarity: ★★","巴魯獸的獎牌
稀有度：★★","","팔몬 메달
레어리티 : ★★","Eine Medaille von einem Palmon.
Seltenheit: ★★"
1319,"","A medal from a Parrotmon.
Rarity: ★★★★★","鸚鵡獸的獎牌
稀有度：★★★★","","패롯몬 메달
레어리티 : ★★★★","Eine Medaille von einem Parrotmon.
Seltenheit: ★★★★★"
1320,"","A medal from a Baronmon.
Rarity: ★★★★★","巴隆獸的獎牌
稀有度：★★★★★","","바로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Baronmon.
Seltenheit: ★★★★★"
1321,"","A medal from a Divermon.
Rarity: ★★★★","奇蛙獸的獎牌
稀有度：★★★★","","다이버몬 메달
레어리티 : ★★★★","Eine Medaille von einem Divermon.
Seltenheit: ★★★★"
1322,"","A medal from a Panjyamon.
Rarity: ★★★★","邦加獸的獎牌
稀有度：★★★★","","화이트레오몬 메달
레어리티 : ★★★★","Eine Medaille von einem Panjyamon.
Seltenheit: ★★★★"
1323,"","A medal from a Pandamon.
Rarity: ★★★★","熊貓獸的獎牌
稀有度：★★★★","","팬더몬 메달
레어리티 : ★★★★","Eine Medaille von einem Pandamon.
Seltenheit: ★★★★"
1324,"","A medal from a BanchoGolemon.
Rarity: ★★★★★","番長岩石獸的獎牌
稀有度：★★★★★","","반쵸록몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BanchoGolemon.
Seltenheit: ★★★★★"
1325,"","A medal from a BanchoStingmon.
Rarity: ★★★★★","番長飛蟲獸的獎牌
稀有度：★★★★★","","반쵸스팅몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BanchoStingmon.
Seltenheit: ★★★★★"
1326,"","A medal from a BanchoMamemon.
Rarity: ★★★★★","番長豆豆獸的獎牌
稀有度：★★★★★","","반쵸콩알몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BanchoMamemon.
Seltenheit: ★★★★★"
1327,"","A medal from a BanchoLillymon.
Rarity: ★★★★★","番長花仙獸的獎牌
稀有度：★★★★★","","반쵸릴리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BanchoLillymon.
Seltenheit: ★★★★★"
1328,"","A medal from a BanchoLeomon.
Rarity: ★★★★★","番長獅子獸的獎牌
稀有度：★★★★★","","반쵸레오몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BanchoLeomon.
Seltenheit: ★★★★★"
1329,"","A medal from a Pumpmon.
Rarity: ★★★★","南瓜獸的獎牌
稀有度：★★★★","","펌프몬 메달
레어리티 : ★★★★","Eine Medaille von einem Pumpkinmon.
Seltenheit: ★★★★"
1330,"","A medal from a Piedmon.
Rarity: ★★★★★","小丑皇的獎牌
稀有度：★★★★★","","피에몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Piedmon.
Seltenheit: ★★★★★"
1331,"","A medal from a VictoryGreymon.
Rarity: ★★★★★","勝利暴龍獸的獎牌
稀有度：★★★★★","","빅토리그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem VictoryGreymon.
Seltenheit: ★★★★★"
1332,"","A medal from a DemiDevimon.
Rarity: ★★","小惡魔獸的獎牌
稀有度：★★","","피코데블몬 메달
레어리티 : ★★","Eine Medaille von einem DemiDevimon.
Seltenheit: ★★"
1333,"","A medal from a BigMamemon.
Rarity: ★★★★★","巨大豆豆獸的獎牌
稀有度：★★★★★","","왕콩알몬 메달
레어리티 : ★★★★★","Eine Medaille von einem BigMamemon.
Seltenheit: ★★★★★"
1334,"","A medal from a Piximon.
Rarity: ★★★★","妖精獸的獎牌
稀有度：★★★★","","피콜몬 메달
레어리티 : ★★★★","Eine Medaille von einem Piximon.
Seltenheit: ★★★★"
1335,"","A medal from a Puppetmon.
Rarity: ★★★★★","木偶獸的獎牌
稀有度：★★★★★","","피노키몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Puppetmon.
Seltenheit: ★★★★★"
1336,"","A medal from a Yokomon.
Rarity: ★","比高獸的獎牌
稀有度：★","","어니몬 메달
레어리티 : ★","Eine Medaille von einem Yokomon.
Seltenheit: ★"
1337,"","A medal from a Biyomon.
Rarity: ★★","比丘獸的獎牌
稀有度：★★","","피요몬 메달
레어리티 : ★★","Eine Medaille von einem Biyomon.
Seltenheit: ★★"
1338,"","A medal from a Firamon.
Rarity: ★★★","焰獅獸的獎牌
稀有度：★★★","","파이라몬 메달
레어리티 : ★★★","Eine Medaille von einem Firamon.
Seltenheit: ★★★"
1339,"","A medal from a Pharaohmon.
Rarity: ★★★★★","法老獸的獎牌
稀有度：★★★★★","","파라오몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Pharaohmon.
Seltenheit: ★★★★★"
1340,"","A medal from a Falcomon.
Rarity: ★★","夜鷹獸的獎牌
稀有度：★★","","팔코몬 메달
레어리티 : ★★","Eine Medaille von einem Falcomon.
Seltenheit: ★★"
1341,"","A medal from a Phantomon.
Rarity: ★★★★","死神獸的獎牌
稀有度：★★★★","","팬텀몬 메달
레어리티 : ★★★★","Eine Medaille von einem Phantomon.
Seltenheit: ★★★★"
1342,"","A medal from a Fanglongmon.
Rarity: ★★★★★","黃龍獸的獎牌
稀有度：★★★★★","","황룡몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Huanglongmon.
Seltenheit: ★★★★★"
1343,"","A medal from a Veedramon.
Rarity: ★★★","V龍獸的獎牌
稀有度：★★★","","브이드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Veedramon.
Seltenheit: ★★★"
